Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Region,City,State,Product_Name,Category,Sub category,Price,Sales,Quantity,Discount %,Profit,Sales_Channel,Payment_Mode
ORD-101546,16-01-2024,CUST-1527,Amit Sharma,Corporate,North,Bengaluru,Tamil Nadu,iPhone,Office Supplies,Storage,2204.26,2382.8639802926828,4,5,2286.72,Offline,upi
ORD-101547,17-06-2024,CUST-1748,Neha Singh,consumer ,West,Delhi,Delhi,Dining Table,Office Supplies,Accessories,4268.16,10927.880400890399,10,10,1614.51,Offline,Cash
ORD-101548,03-11-2023,CUST-1043,Ravi Kumar,Corporate,East,Kolkata,Tamil Nadu,USB Cable,Technology,Binders,2639.06,3753.80752814299,5,0,1283.77,online ,upi
ORD-101549,14-07-2023,CUST-1334,Neha Singh,Consumer,North,Bengaluru,Tamil Nadu,Office Chair,Technology,Phones,2331.02,4177.720679940351,7,10,-2458.34,online ,upi
ORD-101550,06-02-2023,CUST-1668,Ravi Kumar,CORPORATE,North,Mumbai,Karnataka,Ring Binder,Furniture,Accessories,4634.05,3954.8926759810747,3, ,2322.25,online ,UPI
ORD-101551,25-01-2023,CUST-1681,Ravi Kumar,CORPORATE,West,Bengaluru,Tamil Nadu,Office Chair,Technology,Tables,3729.68,6366.130756359165,6,,5351.34,online ,Debit Card
ORD-101552,28-07-2024,CUST-1149,  Pooja Verma,Corporate,South,Delhi,Delhi,iPhone,Office Supplies,Phones,2780.36,7514.106904731429,10,5,3920.65,online ,UPI
ORD-101553,27-01-2024,CUST-1701,Amit Sharma,consumer , north,Chennai,West Bengal,Ring Binder,Office Supplies,Tables,3990.5,,4,5,-1270.05,Online,Cash
ORD-101554,16-01-2023,CUST-1437,Amit Sharma,consumer ,West,Delhi,Tamil Nadu,Ring Binder,Technology,Accessories,3581.82,183412.52707263667,9, ,6670.41,Online,Debit Card
ORD-101555,04-08-2023,CUST-1041,Amit Sharma,Home Office, north,Mumbai,Tamil Nadu,Dining Table,Office Supplies,Tables,2470.16,5340.617838433727,8,5,1006.75,online ,upi
ORD-101556,23-04-2024,CUST-1574,Amit Sharma,Consumer, north,Mumbai,Delhi,Ring Binder,Furniture,Chairs,334.87,190.52807089634086,2,0,24.58,Offline,Cash
ORD-101557,05-10-2023,CUST-1494,  Pooja Verma,Home Office,North,Delhi,Tamil Nadu,Dining Table,Office Supplies,Chairs,1751.92,1794.1938597318974,4,10,1220.71,online ,Credit Card
ORD-101558,21-10-2023,CUST-1579,  Pooja Verma,Corporate, north,Chennai,Karnataka,Office Chair,Office Supplies,Tables,3790.72,9705.478424722423,9,,-5544.97,online ,Credit Card
ORD-101559,14-10-2023,CUST-1813,Amit Sharma,CORPORATE,West,Kolkata,Tamil Nadu,Office Chair,Office Supplies,Binders,4848.83,13104.285393856193,10,5,-8066.88,online ,Cash
ORD-101560,17-02-2023,CUST-1867,Amit Sharma,consumer ,East,Chennai,Tamil Nadu,Office Chair,Furniture,Storage,3146.5,8951.18366941405,10, ,5538.32,online ,Debit Card
ORD-101561,04-03-2024,CUST-1576,Ravi Kumar,consumer ,North,Delhi,West Bengal,Ring Binder,Office Supplies,Chairs,1072.14,2074.0204068344697,8,15,747.37,Offline,Debit Card
ORD-101562,23-07-2023,CUST-1676,  Pooja Verma,Home Office,East,Delhi,Karnataka,USB Cable,Technology,Binders,1847.95,5257.060181755503,10,,4386.7,Offline,UPI
ORD-101563,27-09-2023,CUST-1304,Neha Singh,consumer ,North,Kolkata,Karnataka,Ring Binder,Furniture,Phones,4184.4,6428.056504369908,6,10,731.01,Online,Debit Card
ORD-101564,03-05-2023,CUST-1331,  Pooja Verma,Home Office,East,Delhi,Delhi,USB Cable,Office Supplies,Phones,2028.77,577.145809407187,1, ,434.36,Offline,Credit Card
ORD-101565,15-01-2023,CUST-1809,Neha Singh,consumer ,East,Bengaluru,Karnataka,Ring Binder,Furniture,Binders,4953.84,12683.444633084722,9,,2194.72,online ,Debit Card
ORD-101566,13-06-2024,CUST-1713,  Pooja Verma,CORPORATE,East,Bengaluru,Maharashtra,Office Chair,Technology,Binders,4486.59,10210.784335447355,8,0,6143.04,Offline,UPI
ORD-101567,09-11-2023,CUST-1306,Neha Singh,Corporate,West,Chennai,Maharashtra,USB Cable,Furniture,Tables,658.28,187.26792264108946,1,,140.04,Online,UPI
ORD-101568,22-12-2023,CUST-1181,Neha Singh,Corporate,North,Mumbai,West Bengal,Dining Table,Office Supplies,Chairs,726.09,413.11711110915917,2,0,33.88,Offline,Cash
ORD-101569,22-03-2024,CUST-1851,Neha Singh,Home Office,North,Mumbai,West Bengal,Office Chair,Furniture,Storage,Five Thousand,1833.927272193587,2, ,-61.9,Offline,Debit Card
ORD-101570,25-12-2023,CUST-1725,Ravi Kumar,consumer ,West,Chennai,Delhi,Ring Binder,Furniture,Chairs,2835.19,7259.010260580777,9,,-937.55,Online,Cash
ORD-101571,28-01-2024,CUST-1768,Neha Singh,Consumer,East,Kolkata,Maharashtra,USB Cable,Technology,Chairs,876.06,996.8884748675507,4, ,-446.44,Offline,upi
ORD-101572,19-04-2024,CUST-1669,Ravi Kumar,CORPORATE, north,Chennai,Karnataka,Dining Table,Technology,Chairs,3615.45,1028.5255680147154,1,,-688.16,Online,Credit Card
ORD-101573,18-12-2023,CUST-1917,Ravi Kumar,Corporate,South,Kolkata,West Bengal,Dining Table,Furniture,Accessories,653.19,1412.2302246639756,8,5,47.97,Offline,upi
ORD-101574,17-07-2024,CUST-1633,Neha Singh,Corporate,East,Chennai,Maharashtra,Dining Table,Technology,Phones,4312.33,7360.646662601166,6,0,-176.05,Offline,Cash
ORD-101575,09-02-2023,CUST-1572,Amit Sharma,consumer ,North,Chennai,Delhi,USB Cable,Technology,Tables,4001.26,5122.26471510753,5,10,1137.08,Offline,UPI
ORD-101576,13-04-2023,CUST-1585,Amit Sharma,CORPORATE,East,Kolkata,Delhi,iPhone,Technology,Phones,3967.97,11288.106869450137,10, ,10316.95,Online,Debit Card
ORD-101577,22-02-2023,CUST-1033,  Pooja Verma,Consumer,East,Bengaluru,Delhi,Ring Binder,Furniture,Accessories,4964.22,1271.0026505071694,1,10,-443.51,Offline,Cash
ORD-101578,13-04-2024,CUST-1475,  Pooja Verma,Consumer,West,Chennai,Maharashtra,Ring Binder,Office Supplies,Storage,3175.6,3071.5489631657483,4,15,-2144.52,Offline,Debit Card
ORD-101579,27-11-2023,CUST-1285,Amit Sharma,Corporate,West,Mumbai,West Bengal,Dining Table,Technology,Tables,535.2,1065.7783092036482,7, ,-267.01,Offline,upi
ORD-101580,03-10-2023,CUST-1569,Neha Singh,Corporate,East,Mumbai,Maharashtra,iPhone,Technology,Storage,4106.61,3329.5160170804043,3,5,-1336.64,online ,Cash
ORD-101581,08-12-2023,CUST-1739,Neha Singh,Home Office,West,Mumbai,Delhi,Ring Binder,Furniture,Accessories,2110.03,6002.627070705141,10, ,-2328.09,online ,Debit Card
ORD-101582,02-02-2023,CUST-1701,Neha Singh,Home Office,East,Bengaluru,West Bengal,Office Chair,Furniture,Accessories,2509.41,3569.392946426872,5, ,581.37,Online,Credit Card
ORD-101583,15-08-2023,CUST-1990,  Pooja Verma,Home Office,South,Kolkata,Maharashtra,Dining Table,Technology,Storage,2344.03,4801.185628869356,8,10,4414.93,Online,Cash
ORD-101584,13-02-2024,CUST-1219,  Pooja Verma,Consumer,South,Delhi,Delhi,USB Cable,Furniture,Binders,Five Thousand,,2,,832.22,online ,Credit Card
ORD-101585,22-08-2024,CUST-1598,Neha Singh,CORPORATE,North,Bengaluru,Tamil Nadu,USB Cable,Furniture,Storage,3583.55,1019.4506352623142,1, ,-279.82,online ,Cash
ORD-101586,31-05-2023,CUST-1515,Amit Sharma,Corporate,North,Kolkata,Delhi,Ring Binder,Office Supplies,Storage,3028.08,,10,10,-2260.76,online ,Debit Card
ORD-101587,02-02-2023,CUST-1226,Ravi Kumar,CORPORATE,South,Kolkata,Tamil Nadu,Ring Binder,Furniture,Tables,3684.01,6288.177368496688,6,,-3961.43,online ,UPI
ORD-101588,02-03-2024,CUST-1359,Amit Sharma,Home Office, north,Kolkata,Tamil Nadu,Dining Table,Office Supplies,Phones,3578.4,10179.855599120048,10, ,2615.44,Offline,Debit Card
ORD-101589,14-09-2023,CUST-1352,  Pooja Verma,Corporate,South,Mumbai,Delhi,Office Chair,Furniture,Chairs,4096.51,5826.88914883066,5,0,-149.52,Online,Credit Card
ORD-101590,16-02-2024,CUST-1209,Amit Sharma,Home Office,South,Bengaluru,West Bengal,Office Chair,Furniture,Binders,1722.29,881.9241543691047,2,10,-157.51,Offline,Credit Card
ORD-101591,22-03-2024,CUST-1241,Ravi Kumar,Consumer,East,Bengaluru,Maharashtra,iPhone,Office Supplies,Tables,441.08,1129.3085280834684,9, ,-87.25,online ,upi
ORD-101592,20-04-2024,CUST-1490,  Pooja Verma,Home Office, north,Bengaluru,Maharashtra,USB Cable,Office Supplies,Accessories,1760.63,3155.4508414311313,7,10,803.92,Offline,Debit Card
ORD-101593,08-06-2024,CUST-1466,Amit Sharma,Home Office,South,Kolkata,Maharashtra,Ring Binder,Furniture,Accessories,1629.28,3244.490440245366,7,0,-1693.17,Offline,Debit Card
ORD-101594,02-12-2023,CUST-1172,Amit Sharma,CORPORATE, north,Bengaluru,West Bengal,iPhone,Furniture,Phones,Five Thousand,612.1312398112722,2,5,78.08,online ,Cash
ORD-101595,07-03-2023,CUST-1314,  Pooja Verma,Consumer,West,Kolkata,West Bengal,Office Chair,Furniture,Chairs,3655.83,3536.043279763424,4,15,3709.4,Offline,Cash
ORD-101596,14-12-2023,CUST-1863,Ravi Kumar,CORPORATE, north,Bengaluru,Karnataka,Ring Binder,Technology,Accessories,4185.45,10180.31076816092,9,5,8888.99,online ,Cash
ORD-101597,01-05-2023,CUST-1047,Neha Singh,consumer ,South,Mumbai,West Bengal,Dining Table,Furniture,Accessories,1989.35,1131.863164325367,2,0,-40.45,Online,upi
ORD-101598,12-02-2024,CUST-1202,  Pooja Verma,consumer ,North,Kolkata,Karnataka,Office Chair,Furniture,Phones,3479.15,7918.006842762915,8,0,2786.65,Offline,Debit Card
ORD-101599,09-06-2023,CUST-1849,Ravi Kumar,Consumer,North,Kolkata,West Bengal,Dining Table,Technology,Tables,4886.5,2502.206458003024,2,10,-1295.11,Offline,Credit Card
ORD-101600,11-04-2024,CUST-1973,Ravi Kumar,Consumer,North,Delhi,Delhi,USB Cable,Office Supplies,Phones,1311.94,3732.2154467665873,10,0,-1403.22,online ,Debit Card
ORD-101601,03-06-2023,CUST-1926,Ravi Kumar,consumer ,South,Mumbai,Karnataka,Dining Table,Furniture,Storage,3357.31,7258.68310783265,8,5,5070.24,Online,UPI
ORD-101602,10-04-2023,CUST-1965,Neha Singh,Consumer,East,Bengaluru,Delhi,USB Cable,Office Supplies,Storage,3359.04,9555.818844083447,10,,-3127.98,Offline,Debit Card
ORD-101603,20-12-2023,CUST-1029,Amit Sharma,CORPORATE,West,Bengaluru,Karnataka,USB Cable,Technology,Phones,2666.46,4551.337652721269,6,,-121.77,Offline,Credit Card
ORD-101604,26-07-2023,CUST-1248,Ravi Kumar,Corporate,East,Bengaluru,Karnataka,Office Chair,Technology,Binders,3370.1,8628.5541636304,10,10,3741.18,online ,upi
ORD-101605,03-03-2023,CUST-1648,Ravi Kumar,Consumer,North,Kolkata,Delhi,USB Cable,Office Supplies,Phones,3616.76,8231.18590133544,8,0,8151.6,Online,Credit Card
ORD-101606,06-02-2024,CUST-1585,Amit Sharma,CORPORATE,North,Bengaluru,West Bengal,Ring Binder,Office Supplies,Storage,2642.02,3758.017841771064,5,0,1357.94,online ,Debit Card
ORD-101607,26-04-2023,CUST-1414,Ravi Kumar,Consumer,South,Bengaluru,Karnataka,Ring Binder,Furniture,Binders,2185.04,2486.406402671727,4, ,-1658.51,online ,Debit Card
ORD-101608,11-02-2024,CUST-1159,Neha Singh,Consumer, north,Kolkata,Delhi,Dining Table,Technology,Storage,3651.86,7272.184559507539,7, ,879.35,Offline,upi
ORD-101609,08-02-2024,CUST-1030,Amit Sharma,CORPORATE,South,Mumbai,Karnataka,Dining Table,Technology,Binders,2801.69,,7,10,-2810.14,online ,Credit Card
ORD-101610,08-07-2024,CUST-1211,Amit Sharma,Home Office, north,Mumbai,Delhi,iPhone,Furniture,Chairs,1861.24,5294.867660213,10,,4749.37,Offline,Debit Card
ORD-101611,07-03-2024,CUST-1924,Ravi Kumar,CORPORATE,East,Delhi,Tamil Nadu,Dining Table,Technology,Phones,3410.25,8246.274755040373,10,15,2463.45,Offline,Debit Card
ORD-101612,19-01-2023,CUST-1554,Amit Sharma,Consumer, north,Bengaluru,Delhi,USB Cable,Furniture,Storage,530.57,905.6213925595446,6,0,-243.44,Online,Credit Card
ORD-101613,18-11-2023,CUST-1830,Amit Sharma,CORPORATE,South,Kolkata,West Bengal,iPhone,Furniture,Storage,1996.67,3237.679973471307,6,5,-2106.12,Online,Cash
ORD-101614,23-04-2024,CUST-1682,Ravi Kumar,Corporate,East,Mumbai,West Bengal,Dining Table,Office Supplies,Accessories,2508.62,3853.7313566470957,6,10,-1861.62,Online,Cash
ORD-101615,07-06-2023,CUST-1181,Neha Singh,Home Office,West,Bengaluru,Delhi,Ring Binder,Furniture,Binders,4646.67,157304.65674560436,7,15,2955.73,Offline,Cash
ORD-101616,27-02-2024,CUST-1894,Neha Singh,Consumer, north,Bengaluru,Tamil Nadu,iPhone,Technology,Tables,4320.08,3686.937506425766,3, ,3269.64,Offline,upi
ORD-101617,11-05-2024,CUST-1905,Neha Singh,Consumer, north,Mumbai,Tamil Nadu,Ring Binder,Technology,Chairs,2379.82,23018.410462108197,2,15,-274.19,online ,Credit Card
ORD-101618,04-10-2023,CUST-1409,Neha Singh,consumer ,East,Bengaluru,Maharashtra,iPhone,Technology,Storage,2247.6,2877.2941957472613,5,10,101.07,Offline,UPI
ORD-101619,11-01-2024,CUST-1295,Neha Singh,consumer ,West,Delhi,West Bengal,Dining Table,Furniture,Accessories,697.62,535.839218947981,3,10,324.96,Offline,Credit Card
ORD-101620,17-03-2024,CUST-1342,Neha Singh,Consumer, north,Kolkata,Maharashtra,USB Cable,Technology,Tables,3426.69,9748.270004177475,10,,1841.32,Online,Cash
ORD-101621,14-07-2023,CUST-1678,Ravi Kumar,Corporate,North,Mumbai,Tamil Nadu,Dining Table,Office Supplies,Storage,2027.33,4383.195364216353,8,5,-2713.44,Online,Debit Card
ORD-101622,08-04-2024,CUST-1472,Neha Singh,Home Office,East,Mumbai,Delhi,USB Cable,Technology,Tables,3836.77,6221.475190363286,6,5,3199.26,Offline,Cash
ORD-101623,10-11-2023,CUST-1245,  Pooja Verma,consumer ,North,Bengaluru,Tamil Nadu,iPhone,Furniture,Phones,985.26,1401.4370287822796,5, ,725.92,Offline,Debit Card
ORD-101624,16-04-2024,CUST-1052,Amit Sharma,Consumer,South,Mumbai,West Bengal,Ring Binder,Technology,Binders,4591.8,6662.019080991537,6,15,-1429.51,Offline,Cash
ORD-101625,20-05-2024,CUST-1221,Neha Singh,Home Office, north,Kolkata,West Bengal,USB Cable,Furniture,Chairs,347.88,658.1175369719517,7,5,-245.57,online ,Credit Card
ORD-101626,21-05-2023,CUST-1811,Neha Singh,Home Office,West,Delhi,Maharashtra,USB Cable,Furniture,Tables,1404.64,2037.9226570867518,6,15,1221.09,online ,upi
ORD-101627,19-03-2024,CUST-1319,  Pooja Verma,consumer ,East,Kolkata,Tamil Nadu,Ring Binder,Office Supplies,Accessories,1013.84,519.1515839869821,2,10,362.65,Online,Cash
ORD-101628,31-07-2023,CUST-1682,  Pooja Verma,Home Office,North,Kolkata,Karnataka,iPhone,Technology,Phones,3964.86,6429.177358133058,6,5,-2448.52,Offline,Cash
ORD-101629,04-04-2024,CUST-1234,Neha Singh,CORPORATE,South,Delhi,West Bengal,USB Cable,Furniture,Binders,3426.37,7018.097821666323,8,10,268.27,Offline,Debit Card
ORD-101630,30-05-2024,CUST-1159,Ravi Kumar,Home Office,North,Delhi,Karnataka,Office Chair,Furniture,Accessories,4982.75,5669.983846022292,4, ,-926.43,Offline,Credit Card
ORD-101631,23-09-2023,CUST-1320,Ravi Kumar,consumer ,East,Delhi,Tamil Nadu,Ring Binder,Office Supplies,Phones,3853.28,5480.918005669755,5,,-2093.26,Online,Cash
ORD-101632,14-08-2024,CUST-1243,Amit Sharma,Home Office,North,Bengaluru,West Bengal,USB Cable,Technology,Chairs,3798.72,10806.623368401886,10, ,1400.81,online ,Credit Card
ORD-101633,03-05-2023,CUST-1222,Ravi Kumar,CORPORATE, north,Bengaluru,West Bengal,Dining Table,Office Supplies,Phones,3261.05,881.3210553899482,1,5,109.98,Online,Debit Card
ORD-101634,11-01-2023,CUST-1331,  Pooja Verma,Corporate, north,Chennai,Maharashtra,Ring Binder,Technology,Tables,4642.69,264151.0942962143,10,,-1031.7,online ,upi
ORD-101635,10-11-2023,CUST-1235,  Pooja Verma,Home Office,West,Kolkata,Maharashtra,Ring Binder,Technology,Binders,1119.49,1273.8929739167118,4, ,215.29,online ,Cash
ORD-101636,14-07-2024,CUST-1451,  Pooja Verma,Home Office, north,Chennai,Delhi,Ring Binder,Technology,Phones,1072.46,1830.5647109041395,6,,-1091.58,online ,Debit Card
ORD-101637,24-07-2023,CUST-1330,Neha Singh,Consumer,West,Chennai,Delhi,iPhone,Technology,Phones,954.05,1221.340863341442,5,10,796.61,Offline,UPI
ORD-101638,20-10-2023,CUST-1014,  Pooja Verma,consumer ,West,Mumbai,Karnataka,Office Chair,Furniture,Binders,2615.79,4018.365998730786,6,10,-1330.39,online ,UPI
ORD-101639,30-06-2023,CUST-1277,Ravi Kumar,CORPORATE, north,Delhi,West Bengal,USB Cable,Office Supplies,Phones,3567.52,4567.006846953314,5,10,1036.13,online ,Credit Card
ORD-101640,11-02-2023,CUST-1160,Amit Sharma,consumer , north,Mumbai,Karnataka,Office Chair,Technology,Phones,4524.47,7658.389801075094,7,15,-3048.44,Online,Debit Card
ORD-101641,01-10-2023,CUST-1199,Ravi Kumar,Home Office,South,Kolkata,Karnataka,Office Chair,Technology,Storage,1487.49,3385.2969830393654,8,0,-371.68,online ,UPI
ORD-101642,16-09-2023,CUST-1642,Ravi Kumar,Home Office,North,Bengaluru,Maharashtra,USB Cable,Office Supplies,Storage,Five Thousand,5750.312647316823,9,15,-2306.29,Online,Cash
ORD-101643,24-04-2024,CUST-1480,Amit Sharma,Home Office,West,Delhi,Maharashtra,Dining Table,Office Supplies,Tables,1921.58,983.9730533327853,2,10,-419.45,Online,Debit Card
ORD-101644,18-06-2023,CUST-1576,Neha Singh,Corporate,West,Chennai,West Bengal,Ring Binder,Technology,Binders,605.23,774.7944309866816,5,10,40.19,Offline,Debit Card
ORD-101645,15-11-2023,CUST-1391,Neha Singh,Home Office, north,Mumbai,West Bengal,iPhone,Furniture,Tables,2101.15,1075.9257340086062,2,10,27.1,Offline,upi
ORD-101646,17-08-2024,CUST-1250,Ravi Kumar,Consumer,East,Chennai,Tamil Nadu,Dining Table,Office Supplies,Phones,2952.29,5711.111213671654,8,15,-2388.55,online ,Debit Card
ORD-101647,30-08-2023,CUST-1894,Neha Singh,consumer ,West,Bengaluru,Delhi,Ring Binder,Office Supplies,Chairs,4919.22,5947.5487719530265,5,15,-79.84,Offline,Debit Card
ORD-101648,11-01-2023,CUST-1644,Amit Sharma,Corporate,North,Kolkata,Karnataka,Dining Table,Technology,Chairs,3782.83,8232.485977908435,9,15,186.56,online ,Debit Card
ORD-101649,13-04-2023,CUST-1882,Ravi Kumar,consumer ,East,Mumbai,Karnataka,Dining Table,Office Supplies,Binders,3710.81,7020.097720639658,7,5,-2903.67,Online,Cash
ORD-101650,20-11-2023,CUST-1957,Amit Sharma,consumer ,East,Kolkata,Maharashtra,Office Chair,Furniture,Storage,3874.34,8817.398109075513,8,0,-5061.64,Offline,UPI
ORD-101651,13-06-2023,CUST-1002,Ravi Kumar,consumer , north,Delhi,Tamil Nadu,Dining Table,Furniture,Accessories,1586.3,2256.358279801606,5, ,557.52,online ,upi
ORD-101652,04-09-2023,CUST-1308,  Pooja Verma,Consumer,West,Bengaluru,West Bengal,Office Chair,Technology,Tables,2548.7,652.5502506407763,1,10,443.05,Offline,Cash
ORD-101653,28-04-2024,CUST-1769,  Pooja Verma,CORPORATE,South,Mumbai,Tamil Nadu,Ring Binder,Furniture,Chairs,3107.25,8397.550185774448,10,5,6194.61,Online,upi
ORD-101654,29-03-2023,CUST-1259,  Pooja Verma,Home Office,North,Bengaluru,Delhi,Office Chair,Furniture,Binders,2313.41,3948.7222906707425,6,0,2935.41,online ,Debit Card
ORD-101655,19-04-2023,CUST-1007,Amit Sharma,Consumer,North,Mumbai,Tamil Nadu,Ring Binder,Technology,Chairs,2661.46,1514.2677444016344,2, ,-327.63,Online,Cash
ORD-101656,14-02-2023,CUST-1389,  Pooja Verma,consumer ,South,Delhi,Tamil Nadu,USB Cable,Technology,Binders,2557.5,727.5592637701073,1,,229.22,Online,UPI
ORD-101657,15-08-2024,CUST-1502,Amit Sharma,Corporate,North,Kolkata,Delhi,Dining Table,Technology,Chairs,1091.47,1552.5104782544656,5,,-402.73,Online,Debit Card
ORD-101658,20-07-2024,CUST-1969,Neha Singh,CORPORATE, north,Mumbai,Karnataka,USB Cable,Technology,Phones,4633.75,8766.11193739517,7,5,6067.09,Offline,Credit Card
ORD-101659,18-05-2023,CUST-1964,Neha Singh,Consumer, north,Chennai,Karnataka,iPhone,Office Supplies,Storage,1961.18,1896.9198226438764,4,15,244.91,Offline,upi
ORD-101660,15-07-2023,CUST-1620,Neha Singh,CORPORATE,East,Chennai,Karnataka,Office Chair,Office Supplies,Chairs,2646.15,1919.5843960728362,3,15,-1255.99,online ,Debit Card
ORD-101661,04-03-2023,CUST-1171,  Pooja Verma,consumer ,East,Bengaluru,Tamil Nadu,USB Cable,Technology,Accessories,2021.64,2185.4457880401296,4,5,-1293.42,Offline,UPI
ORD-101662,15-10-2023,CUST-1284,  Pooja Verma,Home Office,North,Mumbai,Delhi,iPhone,Furniture,Tables,3905.3,6332.599022079367,6,5,-1387.57,online ,Debit Card
ORD-101663,10-08-2023,CUST-1063,Neha Singh,Home Office,East,Bengaluru,Tamil Nadu,Ring Binder,Furniture,Storage,1612.83,1238.8108200914412,3,10,-194.0,Online,Cash
ORD-101664,03-05-2024,CUST-1019,Ravi Kumar,CORPORATE,East,Bengaluru,West Bengal,Ring Binder,Technology,Accessories,4429.48,6300.50675989133,5,0,-229.54,online ,UPI
ORD-101665,20-01-2024,CUST-1462,Neha Singh,CORPORATE,West,Bengaluru,Tamil Nadu,Ring Binder,Furniture,Phones,608.56,934.8660034356216,6,10,637.76,Offline,Cash
ORD-101666,23-08-2024,CUST-1683,Ravi Kumar,Corporate,West,Kolkata,Tamil Nadu,Office Chair,Technology,Binders,3827.21,8819.013959170612,9,10,8285.3,Online,upi
ORD-101667,17-07-2023,CUST-1459,Amit Sharma,CORPORATE,North,Chennai,West Bengal,Dining Table,Technology,Storage,2602.22,4219.601921313659,6,5,1410.39,Online,Credit Card
ORD-101668,10-10-2023,CUST-1813,Ravi Kumar,consumer ,South,Bengaluru,Maharashtra,Ring Binder,Furniture,Tables,1136.1,2472.4668507949978,9,15,1504.62,Online,Cash
ORD-101669,16-03-2023,CUST-1828,Amit Sharma,Consumer,East,Bengaluru,Maharashtra,Office Chair,Furniture,Tables,4293.06,6106.462508154246,5,0,-1069.74,Offline,Credit Card
ORD-101670,15-05-2023,CUST-1845,Ravi Kumar,CORPORATE,East,Kolkata,Tamil Nadu,iPhone,Furniture,Accessories,1865.18,530.6076197844493,1,,347.81,Offline,UPI
ORD-101671,10-05-2024,CUST-1036,Amit Sharma,Home Office,East,Kolkata,Karnataka,iPhone,Office Supplies,Phones,2702.97,6920.483976044647,9,,422.34,Offline,Credit Card
ORD-101672,26-11-2023,CUST-1229,Neha Singh,consumer ,North,Chennai,Karnataka,Ring Binder,Technology,Tables,4748.22,10265.902461490545,8,5,-6558.25,online ,Cash
ORD-101673,01-04-2023,CUST-1362,Neha Singh,consumer , north,Mumbai,West Bengal,iPhone,Technology,Tables,1442.68,3693.730904360793,9,0,-2474.62,online ,Cash
ORD-101674,04-04-2023,CUST-1332,Neha Singh,Consumer,East,Delhi,Tamil Nadu,iPhone,Technology,Chairs,867.89,,3,5,-158.92,online ,Credit Card
ORD-101675,12-08-2023,CUST-1505,Neha Singh,Corporate,South,Delhi,Maharashtra,iPhone,Technology,Storage,205.28,2335.9275177591812,2, ,-44.05,Online,Cash
ORD-101676,04-05-2023,CUST-1079,  Pooja Verma,Corporate, north,Delhi,Tamil Nadu,USB Cable,Office Supplies,Storage,709.41,807.2536732139228,4,,682.28,Online,upi
